86  1  7  9 210.0000   3.0866 268.1 4   24.2   72.1
86  1  7 10 234.0000   3.0866 269.8 3   43.4   81.7
86  1  7 11 233.0000   3.0866 270.4 3   62.5   91.3
86  1  7 12 222.0000   3.6011 272.0 3   81.7  100.8
86  1  7 13 221.0000   3.6011 272.0 3  100.8  110.4
86  1  7 14 216.0000   3.6011 271.5 4  120.0  120.0
86  1  7 15 227.0000   3.0866 271.5 4  120.0  120.0
86  1  7 16 245.0000   3.0866 270.9 4  120.0  120.0
86  1  7 17 244.0000   3.6011 270.4 5  120.4  113.0
86  1  7 18 244.0000   3.0866 268.7 5  120.9  104.8
86  1  7 19 231.0000   2.0578 268.7 5  121.3   96.7
86  1  7 20 242.0000   3.6011 268.7 5  121.8   88.6
86  1  7 21 208.0000   2.5722 268.1 6  122.2   80.4
86  1  7 22 242.0000   3.6011 268.1 5  122.7   72.3
86  1  7 23 221.0000   3.0866 268.1 6  123.1   64.1
86  1  7 24 235.0000   2.0578 267.0 5  123.6   56.0
86  1  8  1 239.0000   3.0866 268.1 5  124.0   56.0
86  1  8  2 231.0000   3.0866 268.1 5  124.5   56.0
86  1  8  3 248.0000   3.6011 268.1 4  125.0  125.0
86  1  8  4 205.0000   2.0578 267.0 5  125.4   56.0
86  1  8  5 197.0000   2.0578 268.7 5  125.9   56.0
86  1  8  6 145.0000   1.5433 268.7 4  126.3  126.3
86  1  8  7 315.0000   5.1444 270.4 4  126.8  126.8
86  1  8  8   1.0000   8.7455 274.3 4  127.3  127.3
86  1  8  9  30.0000   8.2310 276.5 4  127.7  127.7
86  1  8 10  10.0000  10.2888 275.9 4  128.2  128.2
86  1  8 11  29.0000   8.7455 275.9 4  128.6  128.6
86  1  8 12  37.0000   6.6877 275.9 4  129.1  129.1
86  1  8 13   9.0000   8.7455 276.5 4  129.5  129.5
86  1  8 14  24.0000   8.2310 276.5 4  130.0  130.0
86  1  8 15 352.0000   5.1444 275.4 4  130.0  130.0
86  1  8 16 359.0000   4.1155 274.8 4  130.0  130.0
86  1  8 17 358.0000   4.1155 274.8 4  126.9  126.9
86  1  8 18 350.0000   5.1444 275.4 4  123.3  123.3
86  1  8 19 313.0000   2.0578 274.8 5  119.7  284.5
86  1  8 20 332.0000   2.0578 275.4 5  116.1  338.8
86  1  8 21 213.0000   2.0578 275.9 5  112.5  393.1
86  1  8 22 188.0000   2.5722 274.8 5  108.9  447.4
86  1  8 23 230.0000   2.5722 274.3 5  105.2  501.7
86  1  8 24 244.0000   2.5722 274.3 5  101.6  556.0
86  1  9  1 255.0000   2.0578 274.3 4   98.1   98.1
86  1  9  2 256.0000   2.0578 274.3 4   94.4   94.4
86  1  9  3 236.0000   2.5722 274.3 4   90.8   90.8
86  1  9  4 244.0000   0.0000 274.3 4   87.2   87.2
86  1  9  5 236.0000   2.5722 274.3 4   83.6   83.6
86  1  9  6 229.0000   2.5722 274.3 4   80.0   80.0
86  1  9  7 253.0000   1.5433 273.7 4   76.3   76.3
86  1  9  8 314.0000   1.5433 273.7 4   72.7   72.7
86  1  9  9 230.0000   2.5722 273.7 4   69.1   69.1
86  1  9 10 224.0000   3.0866 274.3 4   65.5   65.5
86  1  9 11 221.0000   2.5722 274.8 4   61.9   61.9
86  1  9 12 217.0000   2.0578 275.4 4   58.2   58.2
86  1  9 13 244.0000   3.0866 275.4 4   54.6   54.6
86  1  9 14 245.0000   2.5722 275.4 4   51.0   51.0
86  1  9 15 220.0000   3.6011 275.4 4   51.0   51.0
86  1  9 16 233.0000   3.6011 274.8 4   51.0   51.0
86  1  9 17 221.0000   2.5722 274.8 4   54.1   54.1
86  1  9 18 234.0000   2.5722 274.8 4   57.9   57.9
86  1  9 19 236.0000   2.0578 274.8 4   61.6   61.6
86  1  9 20 231.0000   3.6011 274.8 4   65.4   65.4
86  1  9 21 249.0000   3.0866 274.8 4   69.1   69.1
86  1  9 22 190.0000   2.0578 274.8 4   72.9   72.9
86  1  9 23 194.0000   0.0000 274.8 4   76.6   76.6
86  1  9 24 215.0000   2.0578 274.3 4   80.4   80.4
86  1 10  1 261.0000   3.0866 274.8 4   84.1   84.1
86  1 10  2 263.0000   3.6011 274.3 4   87.9   87.9
86  1 10  3 170.0000   1.5433 273.1 4   91.6   91.6
86  1 10  4 275.0000   2.0578 273.1 4   95.4   95.4
86  1 10  5 218.0000   4.1155 273.7 4   99.2   99.2
86  1 10  6 235.0000   3.0866 273.1 4  102.9  102.9
86  1 10  7 234.0000   3.0866 273.7 4  106.7  106.7
86  1 10  8 244.0000   4.1155 273.7 4  110.4  110.4
86  1 10  9 216.0000   4.1155 273.7 4  114.2  114.2
86  1 10 10 232.0000   4.1155 273.7 4  118.0  118.0
86  1 10 11 211.0000   3.0866 274.3 4  121.7  121.7
86  1 10 12 243.0000   3.6011 273.7 4  125.5  125.5
86  1 10 13 245.0000   3.6011 273.7 4  129.2  129.2
86  1 10 14 216.0000   2.5722 273.7 4  133.0  133.0
86  1 10 15 246.0000   2.0578 273.7 4  133.0  133.0
86  1 10 16 258.0000   2.5722 273.1 4  133.0  133.0
86  1 10 17 208.0000   2.0578 272.6 4  136.1  136.1
86  1 10 18 307.0000   5.1444 272.6 4  139.9  139.9
86  1 10 19   3.0000   9.2599 278.2 4  143.7  143.7
86  1 10 20  29.0000   9.2599 275.9 4  147.5  147.5
86  1 10 21  35.0000  10.2888 272.6 4  151.3  151.3
86  1 10 22  22.0000   7.7166 272.6 4  155.1  155.1
86  1 10 23  28.0000  10.2888 273.1 4  158.9  158.9
86  1 10 24  11.0000   7.7166 273.1 4  162.7  162.7
86  1 11  1  30.0000   7.7166 274.3 4  166.5  166.5
86  1 11  2  24.0000   7.7166 274.8 4  170.3  170.3
86  1 11  3  23.0000   6.6877 274.8 4  174.1  174.1
86  1 11  4 354.0000   6.1733 274.3 4  177.9  177.9
86  1 11  5 353.0000   6.1733 272.6 4  181.7  181.7
86  1 11  6 304.0000   4.1155 272.0 5  185.5  186.0
86  1 11  7 322.0000   4.1155 272.0 5  189.3  186.0
86  1 11  8   1.0000   2.0578 272.0 4   10.0  187.4
86  1 11  9 202.0000   1.5433 271.5 3   44.3  192.2
86  1 11 10 235.0000   2.5722 273.7 3   78.6  196.9
86  1 11 11 217.0000   3.0866 275.4 3  113.0  201.7
86  1 11 12 220.0000   3.6011 276.5 3  147.3  206.5
86  1 11 13 245.0000   3.6011 277.0 3  181.7  211.2
86  1 11 14 244.0000   3.6011 277.0 3  216.0  216.0
86  1 11 15 217.0000   4.1155 277.6 4  216.0  216.0
86  1 11 16 191.0000   2.5722 276.5 4  216.0  216.0
86  1 11 17 213.0000   2.5722 273.7 5  214.7  198.6
86  1 11 18 196.0000   3.0866 272.6 6  213.0  176.5
86  1 11 19 199.0000   2.5722 272.6 6  211.3  154.4
86  1 11 20 224.0000   3.0866 272.0 6  209.6  132.4
86  1 11 21 216.0000   2.5722 270.9 6  207.9  110.3
86  1 11 22 216.0000   3.0866 270.4 6  206.2   88.2
86  1 11 23 211.0000   3.0866 269.8 6  204.5   66.1
86  1 11 24 199.0000   3.0866 268.1 5  202.8   44.0
86  1 12  1 228.0000   3.6011 268.1 5  201.1   44.0
86  1 12  2 199.0000   4.1155 267.6 5  199.4   44.0
86  1 12  3 214.0000   4.1155 268.7 5  197.7   44.0
86  1 12  4 206.0000   3.6011 269.3 5  196.0   44.0
86  1 12  5 197.0000   3.6011 269.3 5  194.3   44.0
86  1 12  6 198.0000   3.0866 268.7 6  192.6   44.0
86  1 12  7 238.0000   3.6011 268.7 5  190.9   44.0
86  1 12  8 222.0000   3.0866 268.7 4    8.5   50.4
86  1 12  9 223.0000   3.6011 270.4 4   36.9   71.8
86  1 12 10 221.0000   3.6011 270.9 3   65.3   93.3
86  1 12 11 218.0000   4.6300 272.6 3   93.7  114.7
86  1 12 12 219.0000   4.1155 273.1 3  122.2  136.1
86  1 12 13 228.0000   4.1155 273.7 3  150.6  157.6
86  1 12 14 218.0000   4.6300 274.3 3  179.0  179.0
86  1 12 15 221.0000   4.1155 275.4 4  179.0  179.0
86  1 12 16 219.0000   4.1155 273.7 4  179.0  179.0
86  1 12 17 206.0000   3.6011 272.6 4  178.8  178.8
86  1 12 18 209.0000   0.0000 270.9 5  178.4  172.6
86  1 12 19 212.0000   3.0866 270.4 6  178.1  169.0
86  1 12 20 205.0000   3.6011 268.7 5  177.8  165.4
86  1 12 21 206.0000   4.6300 270.4 5  177.5  161.8
86  1 12 22 227.0000   5.1444 270.4 5  177.1  158.2
86  1 12 23 225.0000   5.1444 269.8 5  176.8  154.6
86  1 12 24 230.0000   4.6300 269.3 5  176.5  151.0
86  1 13  1 209.0000   3.6011 268.7 5  176.2  151.0
86  1 13  2 218.0000   4.1155 268.7 5  175.9  151.0
86  1 13  3 203.0000   3.6011 268.1 5  175.5  151.0
86  1 13  4 219.0000   4.6300 269.8 5  175.2  151.0
86  1 13  5 214.0000   4.6300 268.7 5  174.9  151.0
86  1 13  6 220.0000   5.6588 268.7 4  174.6  174.6
86  1 13  7 227.0000   5.6588 268.7 4  174.3  174.3
86  1 13  8 213.0000   3.6011 267.0 4  173.9  173.9
86  1 13  9 221.0000   6.1733 269.8 4  173.6  173.6
86  1 13 10 223.0000   5.6588 270.9 4  173.3  173.3
86  1 13 11 222.0000   4.6300 271.5 3  173.0  173.0
86  1 13 12 221.0000   5.1444 272.0 4  172.6  172.6
86  1 13 13 230.0000   4.6300 272.6 3  172.3  172.3
86  1 13 14 217.0000   4.6300 274.8 3  172.0  172.0
86  1 13 15 221.0000   4.6300 273.7 4  172.0  172.0
86  1 13 16 216.0000   3.6011 272.6 4  172.0  172.0
86  1 13 17 217.0000   3.0866 272.0 5  170.5  160.6
86  1 13 18 234.0000   2.5722 272.6 5  168.4  145.2
86  1 13 19 230.0000   0.0000 270.4 6  166.3  129.8
86  1 13 20 286.0000   3.0866 269.3 5  164.3  114.5
86  1 13 21  58.0000   7.2022 270.4 4  162.2  162.2
86  1 13 22  31.0000   4.1155 268.1 5  160.1   83.7
86  1 13 23  60.0000   3.0866 267.0 4  158.0  158.0
86  1 13 24  78.0000   2.5722 265.9 4  156.0  156.0
86  1 14  1  94.0000   1.5433 265.9 5  153.9   53.0
86  1 14  2 193.0000   1.5433 265.4 6  151.9   53.0
86  1 14  3 288.0000   1.5433 265.9 7  149.8   53.0
86  1 14  4 170.0000   2.0578 264.3 6  147.7   53.0
86  1 14  5 172.0000   0.0000 265.4 7  145.6   53.0
86  1 14  6 226.0000   1.5433 265.4 6  143.6   53.0
86  1 14  7 192.0000   1.5433 265.4 6  141.5   53.0
86  1 14  8 204.0000   2.0578 265.9 5    6.4   56.7
86  1 14  9 220.0000   3.0866 267.0 4   26.5   68.4
86  1 14 10 220.0000   3.6011 268.7 3   46.6   80.1
86  1 14 11 208.0000   4.6300 269.3 3   66.7   91.9
86  1 14 12 207.0000   5.1444 270.4 4   86.8  103.6
86  1 14 13 233.0000   4.1155 272.0 3  106.9  115.3
86  1 14 14 241.0000   4.1155 273.1 3  127.0  127.0
86  1 14 15 197.0000   2.5722 274.8 4  127.0  127.0
86  1 14 16 206.0000   3.0866 273.1 4  127.0  127.0
86  1 14 17 232.0000   3.6011 273.7 4  129.2  129.2
86  1 14 18 256.0000   3.0866 272.0 5  132.2  142.8
86  1 14 19 285.0000   2.0578 272.6 5  135.1  152.0
86  1 14 20 223.0000   2.5722 271.5 6  138.1  161.2
86  1 14 21 216.0000   3.0866 270.4 5  141.1  170.4
86  1 14 22 197.0000   2.0578 270.4 5  144.1  179.6
86  1 14 23 227.0000   3.0866 270.9 5  147.1  188.8
86  1 14 24 250.0000   6.1733 272.0 4  150.1  150.1
86  1 15  1 220.0000   3.0866 271.5 5  153.1  198.0
86  1 15  2 232.0000   3.6011 271.5 4  156.1  156.1
86  1 15  3 238.0000   4.1155 271.5 4  159.1  159.1
86  1 15  4 220.0000   3.0866 271.5 5  162.0  198.0
86  1 15  5 245.0000   1.5433 271.5 6  165.0  198.0
86  1 15  6 240.0000   5.1444 272.0 5  168.0  198.0
86  1 15  7 239.0000   0.0000 271.5 6  171.0  198.0
86  1 15  8 262.0000   3.0866 271.5 5    9.9  197.7
86  1 15  9 337.0000   4.1155 273.1 4   40.3  196.7
86  1 15 10 217.0000   3.0866 273.7 3   70.6  195.8
86  1 15 11 222.0000   0.0000 273.7 4  101.0  194.8
86  1 15 12  30.0000   2.5722 275.9 4  131.3  193.9
86  1 15 13   4.0000   5.1444 275.9 4  161.7  192.9
86  1 15 14  10.0000   6.1733 275.9 4  192.0  192.0
86  1 15 15   3.0000   5.6588 275.4 4  192.0  192.0
86  1 15 16 356.0000   3.0866 275.4 4  192.0  192.0
86  1 15 17 353.0000   3.0866 275.4 5  191.4  217.4
86  1 15 18 337.0000   3.0866 274.8 4  190.5  190.5
86  1 15 19 331.0000   4.1155 274.8 4  189.6  189.6
86  1 15 20 352.0000   4.1155 274.8 4  188.8  188.8
86  1 15 21 344.0000   5.1444 274.8 4  187.9  187.9
86  1 15 22 333.0000   4.6300 274.8 4  187.0  187.0
86  1 15 23 319.0000   5.1444 274.8 4  186.1  186.1
86  1 15 24 330.0000   5.6588 274.8 4  185.3  185.3
86  1 16  1 336.0000   5.6588 275.4 4  184.4  184.4
86  1 16  2 329.0000   6.6877 275.4 4  183.5  183.5
86  1 16  3 327.0000   6.6877 275.4 4  182.6  182.6
86  1 16  4 339.0000   6.1733 275.4 4  181.8  181.8
86  1 16  5 334.0000   5.1444 275.4 4  180.9  180.9
86  1 16  6 342.0000   4.1155 274.8 4  180.0  180.0
86  1 16  7 342.0000   4.6300 274.8 4  179.1  179.1
86  1 16  8 338.0000   5.6588 275.4 4  178.3  178.3
86  1 16  9 332.0000   6.1733 274.8 4  177.4  177.4
86  1 16 10 327.0000   5.1444 275.9 4  176.5  176.5
86  1 16 11 321.0000   6.1733 277.6 4  175.6  175.6
86  1 16 12 322.0000   5.6588 277.6 4  174.8  174.8
86  1 16 13 312.0000   6.1733 277.6 4  173.9  173.9
86  1 16 14 280.0000   4.1155 277.6 4  173.0  173.0
86  1 16 15 311.0000   5.1444 277.0 4  173.0  173.0
86  1 16 16 315.0000   4.1155 277.0 4  173.0  173.0
86  1 16 17 326.0000   7.7166 277.0 4  175.2  175.2
86  1 16 18  11.0000   5.1444 276.5 4  178.5  178.5
86  1 16 19 329.0000   6.6877 276.5 4  181.8  181.8
86  1 16 20  10.0000   9.7744 277.0 4  185.0  185.0
86  1 16 21  26.0000  11.8321 277.0 4  188.3  188.3
86  1 16 22  26.0000  10.2888 275.4 4  191.6  191.6
86  1 16 23  19.0000   9.7744 275.4 4  194.9  194.9
86  1 16 24  32.0000  10.2888 275.9 4  198.1  198.1
86  1 17  1  17.0000  13.3754 275.4 4  201.4  201.4
86  1 17  2  28.0000  15.4332 275.4 4  204.7  204.7
86  1 17  3  39.0000  16.9765 275.4 4  207.9  207.9
86  1 17  4  44.0000  16.4621 275.4 4  211.2  211.2
86  1 17  5  33.0000  15.9476 274.8 4  214.5  214.5
86  1 17  6  27.0000  13.8899 274.8 4  217.8  217.8
86  1 17  7  30.0000  13.3754 274.8 4  221.0  221.0
86  1 17  8  31.0000  13.3754 274.8 4  224.3  224.3
86  1 17  9  14.0000  10.2888 274.3 4  227.6  227.6
86  1 17 10  32.0000  15.4332 274.8 4  230.9  230.9
86  1 17 11  26.0000  11.3177 274.8 4  234.2  234.2
86  1 17 12  35.0000  10.2888 275.4 4  237.4  237.4
86  1 17 13  16.0000   9.7744 275.4 4  240.7  240.7
86  1 17 14  28.0000   8.2310 275.4 4  244.0  244.0
86  1 17 15  14.0000   6.6877 275.4 4  244.0  244.0
86  1 17 16  12.0000   5.6588 274.8 4  244.0  244.0
86  1 17 17   8.0000   6.1733 274.8 4  246.2  246.2
86  1 17 18 319.0000   4.1155 274.8 4  249.5  249.5
86  1 17 19 319.0000   3.6011 273.7 5  252.8  269.0
86  1 17 20 327.0000   3.6011 273.7 4  256.2  256.2
86  1 17 21 318.0000   4.1155 273.7 4  259.5  259.5
86  1 17 22 318.0000   4.1155 274.3 4  262.8  262.8
86  1 17 23 351.0000   4.1155 274.8 4  266.1  266.1
86  1 17 24 309.0000   3.6011 273.7 4  269.5  269.5
86  1 18  1 290.0000   3.6011 273.7 4  272.7  272.7
86  1 18  2 269.0000   4.6300 273.7 4  276.1  276.1
86  1 18  3 289.0000   6.1733 273.7 4  279.4  279.4
86  1 18  4 303.0000   5.1444 273.7 4  282.7  282.7
86  1 18  5 325.0000   9.2599 275.4 4  286.0  286.0
86  1 18  6 342.0000   9.2599 275.9 4  289.4  289.4
86  1 18  7 329.0000   8.7455 276.5 4  292.7  292.7
86  1 18  8 318.0000   9.2599 276.5 4  296.0  296.0
86  1 18  9 333.0000  11.3177 277.6 4  299.4  299.4
86  1 18 10 352.0000  12.3466 278.2 4  302.7  302.7
86  1 18 11 337.0000  11.3177 278.7 4  306.0  306.0
86  1 18 12 357.0000  10.8032 278.7 4  309.3  309.3
86  1 18 13 331.0000  11.8321 278.7 4  312.7  312.7
86  1 18 14 345.0000   9.2599 278.7 4  316.0  316.0
86  1 18 15 331.0000   8.7455 278.7 4  316.0  316.0
86  1 18 16 335.0000   8.7455 278.7 4  316.0  316.0
86  1 18 17 329.0000   9.7744 278.7 4  314.2  314.2
86  1 18 18 339.0000   7.2022 278.7 4  311.5  311.5
86  1 18 19 355.0000   8.2310 279.3 4  308.7  308.7
86  1 18 20 350.0000   8.7455 279.8 4  305.9  305.9
86  1 18 21 339.0000   7.7166 278.7 4  303.2  303.2
86  1 18 22 341.0000   8.7455 278.7 4  300.4  300.4
86  1 18 23 343.0000   8.2310 278.7 4  297.6  297.6
86  1 18 24 356.0000   7.7166 279.3 4  294.8  294.8
86  1 19  1 357.0000   8.2310 279.8 4  292.1  292.1
86  1 19  2  17.0000   9.7744 279.8 4  289.3  289.3
86  1 19  3  35.0000  10.2888 279.8 4  286.5  286.5
86  1 19  4  46.0000   7.7166 278.7 4  283.8  283.8
86  1 19  5  33.0000   9.2599 278.7 4  281.0  281.0
